d3mIndex,type,repeat,fold
10762,TRAIN,0,0
10767,TRAIN,0,0
10776,TRAIN,0,0
10777,TRAIN,0,0
10788,TRAIN,0,0
10802,TRAIN,0,0
10811,TRAIN,0,0
10813,TRAIN,0,0
10826,TRAIN,0,0
10831,TRAIN,0,0
10836,TRAIN,0,0
10861,TRAIN,0,0
10878,TRAIN,0,0
10891,TRAIN,0,0
10899,TRAIN,0,0
10912,TRAIN,0,0
11031,TRAIN,0,0
11163,TRAIN,0,0
11175,TRAIN,0,0
11180,TRAIN,0,0
11201,TRAIN,0,0
11221,TRAIN,0,0
11244,TRAIN,0,0
11253,TRAIN,0,0
11260,TRAIN,0,0
11262,TRAIN,0,0
11270,TRAIN,0,0
11281,TRAIN,0,0
11284,TRAIN,0,0
11293,TRAIN,0,0
11300,TRAIN,0,0
11304,TRAIN,0,0
11311,TRAIN,0,0
11320,TRAIN,0,0
11326,TRAIN,0,0
11335,TRAIN,0,0
11340,TRAIN,0,0
11347,TRAIN,0,0
11355,TRAIN,0,0
11365,TRAIN,0,0
11371,TRAIN,0,0
11377,TRAIN,0,0
11392,TRAIN,0,0
11400,TRAIN,0,0
11410,TRAIN,0,0
11422,TRAIN,0,0
11427,TRAIN,0,0
11432,TRAIN,0,0
11447,TRAIN,0,0
11459,TRAIN,0,0
11461,TRAIN,0,0
11476,TRAIN,0,0
11484,TRAIN,0,0
11489,TRAIN,0,0
11497,TRAIN,0,0
11500,TRAIN,0,0
11511,TRAIN,0,0
11514,TRAIN,0,0
11523,TRAIN,0,0
11529,TRAIN,0,0
11540,TRAIN,0,0
11549,TRAIN,0,0
11557,TRAIN,0,0
11564,TRAIN,0,0
11575,TRAIN,0,0
11585,TRAIN,0,0
11592,TRAIN,0,0
11595,TRAIN,0,0
11604,TRAIN,0,0
11606,TRAIN,0,0
11618,TRAIN,0,0
11629,TRAIN,0,0
11637,TRAIN,0,0
11648,TRAIN,0,0
11664,TRAIN,0,0
11675,TRAIN,0,0
11683,TRAIN,0,0
11685,TRAIN,0,0
11691,TRAIN,0,0
11699,TRAIN,0,0
11708,TRAIN,0,0
11716,TRAIN,0,0
11729,TRAIN,0,0
11750,TRAIN,0,0
11763,TRAIN,0,0
11769,TRAIN,0,0
11785,TRAIN,0,0
11792,TRAIN,0,0
11803,TRAIN,0,0
11816,TRAIN,0,0
11822,TRAIN,0,0
11831,TRAIN,0,0
11839,TRAIN,0,0
11847,TRAIN,0,0
11852,TRAIN,0,0
11857,TRAIN,0,0
11872,TRAIN,0,0
11878,TRAIN,0,0
11883,TRAIN,0,0
11888,TRAIN,0,0
11908,TRAIN,0,0
11915,TRAIN,0,0
11922,TRAIN,0,0
11929,TRAIN,0,0
11952,TRAIN,0,0
11953,TRAIN,0,0
11969,TRAIN,0,0
11979,TRAIN,0,0
11981,TRAIN,0,0
11991,TRAIN,0,0
11998,TRAIN,0,0
12046,TRAIN,0,0
12068,TRAIN,0,0
12083,TRAIN,0,0
12096,TRAIN,0,0
12107,TRAIN,0,0
12129,TRAIN,0,0
12132,TRAIN,0,0
12144,TRAIN,0,0
12156,TRAIN,0,0
12165,TRAIN,0,0
12166,TRAIN,0,0
12176,TRAIN,0,0
12184,TRAIN,0,0
12187,TRAIN,0,0
12196,TRAIN,0,0
12198,TRAIN,0,0
12203,TRAIN,0,0
12211,TRAIN,0,0
12225,TRAIN,0,0
12241,TRAIN,0,0
12250,TRAIN,0,0
12255,TRAIN,0,0
12260,TRAIN,0,0
12275,TRAIN,0,0
12278,TRAIN,0,0
12301,TRAIN,0,0
12308,TRAIN,0,0
12321,TRAIN,0,0
12327,TRAIN,0,0
12333,TRAIN,0,0
12335,TRAIN,0,0
12343,TRAIN,0,0
12350,TRAIN,0,0
12365,TRAIN,0,0
12374,TRAIN,0,0
12384,TRAIN,0,0
12388,TRAIN,0,0
12399,TRAIN,0,0
12405,TRAIN,0,0
12417,TRAIN,0,0
12423,TRAIN,0,0
12455,TRAIN,0,0
12465,TRAIN,0,0
12476,TRAIN,0,0
12542,TRAIN,0,0
12552,TRAIN,0,0
12555,TRAIN,0,0
12574,TRAIN,0,0
12582,TRAIN,0,0
12587,TRAIN,0,0
12600,TRAIN,0,0
12601,TRAIN,0,0
12608,TRAIN,0,0
12626,TRAIN,0,0
12633,TRAIN,0,0
12640,TRAIN,0,0
12663,TRAIN,0,0
12675,TRAIN,0,0
12681,TRAIN,0,0
12687,TRAIN,0,0
12690,TRAIN,0,0
12703,TRAIN,0,0
12707,TRAIN,0,0
12716,TRAIN,0,0
12736,TRAIN,0,0
12741,TRAIN,0,0
12756,TRAIN,0,0
12761,TRAIN,0,0
12766,TRAIN,0,0
12773,TRAIN,0,0
12780,TRAIN,0,0
12788,TRAIN,0,0
12794,TRAIN,0,0
12798,TRAIN,0,0
12810,TRAIN,0,0
12814,TRAIN,0,0
12820,TRAIN,0,0
12828,TRAIN,0,0
12834,TRAIN,0,0
12844,TRAIN,0,0
12850,TRAIN,0,0
12863,TRAIN,0,0
12868,TRAIN,0,0
12884,TRAIN,0,0
12893,TRAIN,0,0
12902,TRAIN,0,0
12916,TRAIN,0,0
12926,TRAIN,0,0
12941,TRAIN,0,0
12950,TRAIN,0,0
12953,TRAIN,0,0
12966,TRAIN,0,0
12972,TRAIN,0,0
12984,TRAIN,0,0
12985,TRAIN,0,0
12995,TRAIN,0,0
12998,TRAIN,0,0
13005,TRAIN,0,0
13012,TRAIN,0,0
13021,TRAIN,0,0
13033,TRAIN,0,0
13047,TRAIN,0,0
13053,TRAIN,0,0
13062,TRAIN,0,0
13064,TRAIN,0,0
13085,TRAIN,0,0
13094,TRAIN,0,0
13103,TRAIN,0,0
13111,TRAIN,0,0
13121,TRAIN,0,0
13475,TRAIN,0,0
13501,TRAIN,0,0
13514,TRAIN,0,0
13526,TRAIN,0,0
13557,TRAIN,0,0
13569,TRAIN,0,0
13573,TRAIN,0,0
13581,TRAIN,0,0
13599,TRAIN,0,0
13615,TRAIN,0,0
13623,TRAIN,0,0
13630,TRAIN,0,0
13634,TRAIN,0,0
13649,TRAIN,0,0
13654,TRAIN,0,0
13667,TRAIN,0,0
13693,TRAIN,0,0
13703,TRAIN,0,0
13716,TRAIN,0,0
13722,TRAIN,0,0
13731,TRAIN,0,0
13738,TRAIN,0,0
13744,TRAIN,0,0
13748,TRAIN,0,0
13765,TRAIN,0,0
13794,TRAIN,0,0
13808,TRAIN,0,0
13817,TRAIN,0,0
13830,TRAIN,0,0
13835,TRAIN,0,0
13843,TRAIN,0,0
13865,TRAIN,0,0
13869,TRAIN,0,0
13879,TRAIN,0,0
13892,TRAIN,0,0
13909,TRAIN,0,0
13918,TRAIN,0,0
13925,TRAIN,0,0
13930,TRAIN,0,0
13944,TRAIN,0,0
13952,TRAIN,0,0
13954,TRAIN,0,0
13969,TRAIN,0,0
13974,TRAIN,0,0
13980,TRAIN,0,0
14012,TRAIN,0,0
14023,TRAIN,0,0
14028,TRAIN,0,0
14035,TRAIN,0,0
14046,TRAIN,0,0
14084,TRAIN,0,0
14094,TRAIN,0,0
14108,TRAIN,0,0
14120,TRAIN,0,0
14137,TRAIN,0,0
14144,TRAIN,0,0
14159,TRAIN,0,0
14160,TRAIN,0,0
14170,TRAIN,0,0
14177,TRAIN,0,0
14218,TRAIN,0,0
14228,TRAIN,0,0
14234,TRAIN,0,0
14238,TRAIN,0,0
14252,TRAIN,0,0
14254,TRAIN,0,0
14262,TRAIN,0,0
14279,TRAIN,0,0
14282,TRAIN,0,0
14301,TRAIN,0,0
14312,TRAIN,0,0
14321,TRAIN,0,0
14332,TRAIN,0,0
14339,TRAIN,0,0
14346,TRAIN,0,0
14350,TRAIN,0,0
14354,TRAIN,0,0
14373,TRAIN,0,0
14398,TRAIN,0,0
14407,TRAIN,0,0
14421,TRAIN,0,0
14428,TRAIN,0,0
14432,TRAIN,0,0
14444,TRAIN,0,0
14454,TRAIN,0,0
14463,TRAIN,0,0
14466,TRAIN,0,0
14476,TRAIN,0,0
14477,TRAIN,0,0
14487,TRAIN,0,0
14490,TRAIN,0,0
14501,TRAIN,0,0
14516,TRAIN,0,0
14525,TRAIN,0,0
14553,TRAIN,0,0
14566,TRAIN,0,0
14572,TRAIN,0,0
14577,TRAIN,0,0
14588,TRAIN,0,0
14629,TRAIN,0,0
14635,TRAIN,0,0
14671,TRAIN,0,0
14676,TRAIN,0,0
14688,TRAIN,0,0
14705,TRAIN,0,0
14709,TRAIN,0,0
14721,TRAIN,0,0
14730,TRAIN,0,0
14734,TRAIN,0,0
14745,TRAIN,0,0
14759,TRAIN,0,0
14765,TRAIN,0,0
14795,TRAIN,0,0
14820,TRAIN,0,0
14828,TRAIN,0,0
14838,TRAIN,0,0
14847,TRAIN,0,0
14853,TRAIN,0,0
14857,TRAIN,0,0
14863,TRAIN,0,0
14871,TRAIN,0,0
14877,TRAIN,0,0
14887,TRAIN,0,0
14891,TRAIN,0,0
14901,TRAIN,0,0
14912,TRAIN,0,0
14922,TRAIN,0,0
14925,TRAIN,0,0
14940,TRAIN,0,0
14946,TRAIN,0,0
14955,TRAIN,0,0
14976,TRAIN,0,0
14985,TRAIN,0,0
14992,TRAIN,0,0
15002,TRAIN,0,0
15024,TRAIN,0,0
15029,TRAIN,0,0
15040,TRAIN,0,0
15055,TRAIN,0,0
15070,TRAIN,0,0
15081,TRAIN,0,0
15089,TRAIN,0,0
15102,TRAIN,0,0
15117,TRAIN,0,0
15119,TRAIN,0,0
15132,TRAIN,0,0
15137,TRAIN,0,0
15144,TRAIN,0,0
15155,TRAIN,0,0
15167,TRAIN,0,0
15180,TRAIN,0,0
15187,TRAIN,0,0
15192,TRAIN,0,0
15197,TRAIN,0,0
15204,TRAIN,0,0
15220,TRAIN,0,0
15226,TRAIN,0,0
15233,TRAIN,0,0
15244,TRAIN,0,0
15254,TRAIN,0,0
15267,TRAIN,0,0
15272,TRAIN,0,0
15284,TRAIN,0,0
15297,TRAIN,0,0
15306,TRAIN,0,0
15316,TRAIN,0,0
15319,TRAIN,0,0
15328,TRAIN,0,0
15336,TRAIN,0,0
15339,TRAIN,0,0
15348,TRAIN,0,0
15354,TRAIN,0,0
15363,TRAIN,0,0
15370,TRAIN,0,0
15387,TRAIN,0,0
15394,TRAIN,0,0
15397,TRAIN,0,0
15408,TRAIN,0,0
15418,TRAIN,0,0
15435,TRAIN,0,0
15441,TRAIN,0,0
15445,TRAIN,0,0
15453,TRAIN,0,0
15456,TRAIN,0,0
15472,TRAIN,0,0
15504,TRAIN,0,0
15518,TRAIN,0,0
15526,TRAIN,0,0
15540,TRAIN,0,0
15546,TRAIN,0,0
15558,TRAIN,0,0
15564,TRAIN,0,0
15569,TRAIN,0,0
15577,TRAIN,0,0
15587,TRAIN,0,0
15593,TRAIN,0,0
15601,TRAIN,0,0
15607,TRAIN,0,0
15614,TRAIN,0,0
15622,TRAIN,0,0
15631,TRAIN,0,0
15648,TRAIN,0,0
15666,TRAIN,0,0
15680,TRAIN,0,0
15688,TRAIN,0,0
15707,TRAIN,0,0
15708,TRAIN,0,0
15719,TRAIN,0,0
15724,TRAIN,0,0
15733,TRAIN,0,0
15741,TRAIN,0,0
15785,TRAIN,0,0
15792,TRAIN,0,0
15795,TRAIN,0,0
15801,TRAIN,0,0
15812,TRAIN,0,0
15816,TRAIN,0,0
15819,TRAIN,0,0
15842,TRAIN,0,0
15848,TRAIN,0,0
15858,TRAIN,0,0
15865,TRAIN,0,0
15873,TRAIN,0,0
15879,TRAIN,0,0
15884,TRAIN,0,0
15898,TRAIN,0,0
15902,TRAIN,0,0
15921,TRAIN,0,0
15926,TRAIN,0,0
15933,TRAIN,0,0
15943,TRAIN,0,0
15952,TRAIN,0,0
15955,TRAIN,0,0
15959,TRAIN,0,0
15965,TRAIN,0,0
15990,TRAIN,0,0
16001,TRAIN,0,0
16013,TRAIN,0,0
16022,TRAIN,0,0
16027,TRAIN,0,0
16037,TRAIN,0,0
16043,TRAIN,0,0
16053,TRAIN,0,0
16062,TRAIN,0,0
16070,TRAIN,0,0
16080,TRAIN,0,0
16085,TRAIN,0,0
16094,TRAIN,0,0
16103,TRAIN,0,0
16262,TRAIN,0,0
16529,TRAIN,0,0
16546,TRAIN,0,0
16555,TRAIN,0,0
16567,TRAIN,0,0
16572,TRAIN,0,0
16576,TRAIN,0,0
16585,TRAIN,0,0
16590,TRAIN,0,0
16595,TRAIN,0,0
16613,TRAIN,0,0
16624,TRAIN,0,0
16639,TRAIN,0,0
16646,TRAIN,0,0
16656,TRAIN,0,0
16665,TRAIN,0,0
16670,TRAIN,0,0
16680,TRAIN,0,0
16688,TRAIN,0,0
16692,TRAIN,0,0
16697,TRAIN,0,0
16726,TRAIN,0,0
16742,TRAIN,0,0
16743,TRAIN,0,0
16941,TRAIN,0,0
16980,TRAIN,0,0
16994,TRAIN,0,0
17001,TRAIN,0,0
17008,TRAIN,0,0
17020,TRAIN,0,0
17037,TRAIN,0,0
17044,TRAIN,0,0
17060,TRAIN,0,0
17108,TRAIN,0,0
17165,TRAIN,0,0
17171,TRAIN,0,0
17207,TRAIN,0,0
17214,TRAIN,0,0
17231,TRAIN,0,0
17242,TRAIN,0,0
17254,TRAIN,0,0
17258,TRAIN,0,0
17264,TRAIN,0,0
17270,TRAIN,0,0
17280,TRAIN,0,0
17284,TRAIN,0,0
17289,TRAIN,0,0
17499,TRAIN,0,0
17620,TRAIN,0,0
17638,TRAIN,0,0
17642,TRAIN,0,0
17651,TRAIN,0,0
17658,TRAIN,0,0
17667,TRAIN,0,0
17675,TRAIN,0,0
17687,TRAIN,0,0
17697,TRAIN,0,0
17717,TRAIN,0,0
17726,TRAIN,0,0
17733,TRAIN,0,0
17745,TRAIN,0,0
17752,TRAIN,0,0
17757,TRAIN,0,0
17767,TRAIN,0,0
17769,TRAIN,0,0
17777,TRAIN,0,0
17785,TRAIN,0,0
17790,TRAIN,0,0
17803,TRAIN,0,0
17811,TRAIN,0,0
17816,TRAIN,0,0
17827,TRAIN,0,0
17834,TRAIN,0,0
17840,TRAIN,0,0
17852,TRAIN,0,0
17863,TRAIN,0,0
17868,TRAIN,0,0
17876,TRAIN,0,0
17880,TRAIN,0,0
17887,TRAIN,0,0
17894,TRAIN,0,0
17904,TRAIN,0,0
17909,TRAIN,0,0
17930,TRAIN,0,0
17944,TRAIN,0,0
17952,TRAIN,0,0
17965,TRAIN,0,0
17983,TRAIN,0,0
17993,TRAIN,0,0
18003,TRAIN,0,0
18006,TRAIN,0,0
18020,TRAIN,0,0
18027,TRAIN,0,0
18032,TRAIN,0,0
18036,TRAIN,0,0
18042,TRAIN,0,0
18053,TRAIN,0,0
18060,TRAIN,0,0
18069,TRAIN,0,0
18086,TRAIN,0,0
18091,TRAIN,0,0
18111,TRAIN,0,0
18134,TRAIN,0,0
18170,TRAIN,0,0
18268,TRAIN,0,0
18282,TRAIN,0,0
18304,TRAIN,0,0
18321,TRAIN,0,0
18327,TRAIN,0,0
18334,TRAIN,0,0
18349,TRAIN,0,0
18351,TRAIN,0,0
18359,TRAIN,0,0
18368,TRAIN,0,0
18375,TRAIN,0,0
18379,TRAIN,0,0
18393,TRAIN,0,0
18404,TRAIN,0,0
18411,TRAIN,0,0
18418,TRAIN,0,0
18428,TRAIN,0,0
18435,TRAIN,0,0
18441,TRAIN,0,0
18443,TRAIN,0,0
18452,TRAIN,0,0
18457,TRAIN,0,0
18465,TRAIN,0,0
18473,TRAIN,0,0
18483,TRAIN,0,0
18491,TRAIN,0,0
18506,TRAIN,0,0
18515,TRAIN,0,0
18530,TRAIN,0,0
18538,TRAIN,0,0
18551,TRAIN,0,0
18557,TRAIN,0,0
18563,TRAIN,0,0
18567,TRAIN,0,0
18577,TRAIN,0,0
18595,TRAIN,0,0
18597,TRAIN,0,0
18609,TRAIN,0,0
18620,TRAIN,0,0
18628,TRAIN,0,0
18630,TRAIN,0,0
18636,TRAIN,0,0
18646,TRAIN,0,0
18666,TRAIN,0,0
18683,TRAIN,0,0
18691,TRAIN,0,0
18698,TRAIN,0,0
18700,TRAIN,0,0
18709,TRAIN,0,0
18712,TRAIN,0,0
18720,TRAIN,0,0
18729,TRAIN,0,0
18733,TRAIN,0,0
18766,TRAIN,0,0
18792,TRAIN,0,0
18804,TRAIN,0,0
18808,TRAIN,0,0
18819,TRAIN,0,0
18827,TRAIN,0,0
18830,TRAIN,0,0
18839,TRAIN,0,0
18846,TRAIN,0,0
19097,TRAIN,0,0
19281,TRAIN,0,0
19318,TRAIN,0,0
19323,TRAIN,0,0
19332,TRAIN,0,0
19343,TRAIN,0,0
19359,TRAIN,0,0
19367,TRAIN,0,0
19381,TRAIN,0,0
19388,TRAIN,0,0
19394,TRAIN,0,0
19400,TRAIN,0,0
19419,TRAIN,0,0
19438,TRAIN,0,0
19446,TRAIN,0,0
19450,TRAIN,0,0
19462,TRAIN,0,0
19470,TRAIN,0,0
19476,TRAIN,0,0
19482,TRAIN,0,0
19492,TRAIN,0,0
19507,TRAIN,0,0
19514,TRAIN,0,0
19517,TRAIN,0,0
19525,TRAIN,0,0
19530,TRAIN,0,0
19535,TRAIN,0,0
19546,TRAIN,0,0
19558,TRAIN,0,0
19567,TRAIN,0,0
19572,TRAIN,0,0
19584,TRAIN,0,0
19592,TRAIN,0,0
19596,TRAIN,0,0
19605,TRAIN,0,0
19610,TRAIN,0,0
19619,TRAIN,0,0
19628,TRAIN,0,0
19635,TRAIN,0,0
19638,TRAIN,0,0
19796,TRAIN,0,0
19822,TRAIN,0,0
19855,TRAIN,0,0
19884,TRAIN,0,0
19899,TRAIN,0,0
19909,TRAIN,0,0
19925,TRAIN,0,0
19935,TRAIN,0,0
19953,TRAIN,0,0
19969,TRAIN,0,0
19974,TRAIN,0,0
19990,TRAIN,0,0
20002,TRAIN,0,0
20009,TRAIN,0,0
20019,TRAIN,0,0
20028,TRAIN,0,0
20034,TRAIN,0,0
20044,TRAIN,0,0
20054,TRAIN,0,0
20068,TRAIN,0,0
20085,TRAIN,0,0
20093,TRAIN,0,0
20108,TRAIN,0,0
20120,TRAIN,0,0
20124,TRAIN,0,0
20131,TRAIN,0,0
20142,TRAIN,0,0
20146,TRAIN,0,0
20151,TRAIN,0,0
20159,TRAIN,0,0
20166,TRAIN,0,0
20177,TRAIN,0,0
20184,TRAIN,0,0
20195,TRAIN,0,0
20202,TRAIN,0,0
20208,TRAIN,0,0
20213,TRAIN,0,0
20229,TRAIN,0,0
20231,TRAIN,0,0
20239,TRAIN,0,0
20245,TRAIN,0,0
20268,TRAIN,0,0
20293,TRAIN,0,0
20297,TRAIN,0,0
20313,TRAIN,0,0
20316,TRAIN,0,0
20323,TRAIN,0,0
20335,TRAIN,0,0
20338,TRAIN,0,0
20345,TRAIN,0,0
20352,TRAIN,0,0
20506,TRAIN,0,0
20722,TRAIN,0,0
20725,TRAIN,0,0
20736,TRAIN,0,0
20743,TRAIN,0,0
20750,TRAIN,0,0
20751,TRAIN,0,0
20765,TRAIN,0,0
20768,TRAIN,0,0
20777,TRAIN,0,0
20782,TRAIN,0,0
20797,TRAIN,0,0
20805,TRAIN,0,0
20810,TRAIN,0,0
20816,TRAIN,0,0
20835,TRAIN,0,0
20841,TRAIN,0,0
20847,TRAIN,0,0
20857,TRAIN,0,0
20865,TRAIN,0,0
20905,TRAIN,0,0
20981,TRAIN,0,0
20987,TRAIN,0,0
20992,TRAIN,0,0
20996,TRAIN,0,0
21005,TRAIN,0,0
21021,TRAIN,0,0
21033,TRAIN,0,0
21046,TRAIN,0,0
21052,TRAIN,0,0
21065,TRAIN,0,0
21071,TRAIN,0,0
21079,TRAIN,0,0
21082,TRAIN,0,0
21090,TRAIN,0,0
21103,TRAIN,0,0
21108,TRAIN,0,0
21121,TRAIN,0,0
21127,TRAIN,0,0
21130,TRAIN,0,0
21176,TRAIN,0,0
21348,TRAIN,0,0
21430,TRAIN,0,0
21448,TRAIN,0,0
21453,TRAIN,0,0
21467,TRAIN,0,0
21475,TRAIN,0,0
21480,TRAIN,0,0
21488,TRAIN,0,0
21498,TRAIN,0,0
21510,TRAIN,0,0
21521,TRAIN,0,0
21528,TRAIN,0,0
21545,TRAIN,0,0
21548,TRAIN,0,0
21560,TRAIN,0,0
21569,TRAIN,0,0
21575,TRAIN,0,0
21586,TRAIN,0,0
21590,TRAIN,0,0
21597,TRAIN,0,0
21604,TRAIN,0,0
21608,TRAIN,0,0
21614,TRAIN,0,0
21631,TRAIN,0,0
21639,TRAIN,0,0
21641,TRAIN,0,0
21652,TRAIN,0,0
21677,TRAIN,0,0
21689,TRAIN,0,0
21693,TRAIN,0,0
21700,TRAIN,0,0
21713,TRAIN,0,0
21719,TRAIN,0,0
21729,TRAIN,0,0
21739,TRAIN,0,0
21745,TRAIN,0,0
21748,TRAIN,0,0
21763,TRAIN,0,0
21771,TRAIN,0,0
21781,TRAIN,0,0
21789,TRAIN,0,0
21795,TRAIN,0,0
21801,TRAIN,0,0
21810,TRAIN,0,0
21812,TRAIN,0,0
21819,TRAIN,0,0
21828,TRAIN,0,0
21834,TRAIN,0,0
21838,TRAIN,0,0
21845,TRAIN,0,0
21847,TRAIN,0,0
21856,TRAIN,0,0
21866,TRAIN,0,0
21951,TRAIN,0,0
22131,TRAIN,0,0
22168,TRAIN,0,0
22188,TRAIN,0,0
22191,TRAIN,0,0
22206,TRAIN,0,0
22224,TRAIN,0,0
22236,TRAIN,0,0
22245,TRAIN,0,0
22249,TRAIN,0,0
22258,TRAIN,0,0
22268,TRAIN,0,0
22274,TRAIN,0,0
22283,TRAIN,0,0
22286,TRAIN,0,0
22294,TRAIN,0,0
22304,TRAIN,0,0
22306,TRAIN,0,0
22313,TRAIN,0,0
22319,TRAIN,0,0
22330,TRAIN,0,0
22382,TRAIN,0,0
22429,TRAIN,0,0
22433,TRAIN,0,0
22460,TRAIN,0,0
22478,TRAIN,0,0
22489,TRAIN,0,0
22503,TRAIN,0,0
22509,TRAIN,0,0
22515,TRAIN,0,0
22528,TRAIN,0,0
22535,TRAIN,0,0
22540,TRAIN,0,0
22545,TRAIN,0,0
22554,TRAIN,0,0
22556,TRAIN,0,0
22562,TRAIN,0,0
22572,TRAIN,0,0
22574,TRAIN,0,0
22585,TRAIN,0,0
22591,TRAIN,0,0
22599,TRAIN,0,0
22618,TRAIN,0,0
22633,TRAIN,0,0
22639,TRAIN,0,0
22651,TRAIN,0,0
22653,TRAIN,0,0
22659,TRAIN,0,0
22670,TRAIN,0,0
22687,TRAIN,0,0
22690,TRAIN,0,0
22698,TRAIN,0,0
22701,TRAIN,0,0
22710,TRAIN,0,0
22721,TRAIN,0,0
22727,TRAIN,0,0
22746,TRAIN,0,0
22751,TRAIN,0,0
22754,TRAIN,0,0
22763,TRAIN,0,0
22770,TRAIN,0,0
22778,TRAIN,0,0
22790,TRAIN,0,0
22796,TRAIN,0,0
22812,TRAIN,0,0
22816,TRAIN,0,0
22824,TRAIN,0,0
22827,TRAIN,0,0
22843,TRAIN,0,0
22849,TRAIN,0,0
22857,TRAIN,0,0
22864,TRAIN,0,0
22868,TRAIN,0,0
22873,TRAIN,0,0
22886,TRAIN,0,0
22902,TRAIN,0,0
22908,TRAIN,0,0
22916,TRAIN,0,0
22925,TRAIN,0,0
22931,TRAIN,0,0
22942,TRAIN,0,0
22946,TRAIN,0,0
22959,TRAIN,0,0
22966,TRAIN,0,0
22974,TRAIN,0,0
22988,TRAIN,0,0
22999,TRAIN,0,0
23000,TRAIN,0,0
23008,TRAIN,0,0
23015,TRAIN,0,0
23022,TRAIN,0,0
23032,TRAIN,0,0
23045,TRAIN,0,0
23046,TRAIN,0,0
23057,TRAIN,0,0
23061,TRAIN,0,0
23080,TRAIN,0,0
23086,TRAIN,0,0
23092,TRAIN,0,0
23100,TRAIN,0,0
23103,TRAIN,0,0
23114,TRAIN,0,0
23121,TRAIN,0,0
23128,TRAIN,0,0
23144,TRAIN,0,0
23146,TRAIN,0,0
23153,TRAIN,0,0
23164,TRAIN,0,0
23168,TRAIN,0,0
23179,TRAIN,0,0
23182,TRAIN,0,0
23195,TRAIN,0,0
23454,TRAIN,0,0
23549,TRAIN,0,0
23559,TRAIN,0,0
23581,TRAIN,0,0
23605,TRAIN,0,0
23611,TRAIN,0,0
23630,TRAIN,0,0
23631,TRAIN,0,0
23649,TRAIN,0,0
23658,TRAIN,0,0
23666,TRAIN,0,0
23669,TRAIN,0,0
23678,TRAIN,0,0
23686,TRAIN,0,0
23696,TRAIN,0,0
23700,TRAIN,0,0
23706,TRAIN,0,0
23712,TRAIN,0,0
23718,TRAIN,0,0
23721,TRAIN,0,0
23728,TRAIN,0,0
24232,TRAIN,0,0
24400,TRAIN,0,0
24405,TRAIN,0,0
24409,TRAIN,0,0
24424,TRAIN,0,0
24429,TRAIN,0,0
24536,TRAIN,0,0
24826,TRAIN,0,0
24844,TRAIN,0,0
24864,TRAIN,0,0
24877,TRAIN,0,0
24883,TRAIN,0,0
24893,TRAIN,0,0
24898,TRAIN,0,0
24903,TRAIN,0,0
24909,TRAIN,0,0
24915,TRAIN,0,0
24937,TRAIN,0,0
24951,TRAIN,0,0
24972,TRAIN,0,0
24976,TRAIN,0,0
24983,TRAIN,0,0
25000,TRAIN,0,0
25005,TRAIN,0,0
25012,TRAIN,0,0
25248,TRAIN,0,0
25267,TRAIN,0,0
25287,TRAIN,0,0
25313,TRAIN,0,0
25332,TRAIN,0,0
25338,TRAIN,0,0
25351,TRAIN,0,0
25358,TRAIN,0,0
25369,TRAIN,0,0
25380,TRAIN,0,0
25386,TRAIN,0,0
25389,TRAIN,0,0
25397,TRAIN,0,0
25404,TRAIN,0,0
25409,TRAIN,0,0
25419,TRAIN,0,0
25426,TRAIN,0,0
25431,TRAIN,0,0
25434,TRAIN,0,0
25446,TRAIN,0,0
25562,TRAIN,0,0
25586,TRAIN,0,0
25606,TRAIN,0,0
25614,TRAIN,0,0
25621,TRAIN,0,0
25633,TRAIN,0,0
25642,TRAIN,0,0
25646,TRAIN,0,0
25650,TRAIN,0,0
25659,TRAIN,0,0
25670,TRAIN,0,0
25673,TRAIN,0,0
25681,TRAIN,0,0
25685,TRAIN,0,0
25695,TRAIN,0,0
25699,TRAIN,0,0
25713,TRAIN,0,0
25719,TRAIN,0,0
25720,TRAIN,0,0
25733,TRAIN,0,0
25746,TRAIN,0,0
25747,TRAIN,0,0
25757,TRAIN,0,0
25762,TRAIN,0,0
25767,TRAIN,0,0
25779,TRAIN,0,0
25781,TRAIN,0,0
25789,TRAIN,0,0
25797,TRAIN,0,0
25802,TRAIN,0,0
25809,TRAIN,0,0
25819,TRAIN,0,0
25829,TRAIN,0,0
25832,TRAIN,0,0
25841,TRAIN,0,0
25847,TRAIN,0,0
25857,TRAIN,0,0
25878,TRAIN,0,0
25883,TRAIN,0,0
25891,TRAIN,0,0
25894,TRAIN,0,0
25901,TRAIN,0,0
25908,TRAIN,0,0
25916,TRAIN,0,0
25920,TRAIN,0,0
25931,TRAIN,0,0
25938,TRAIN,0,0
25944,TRAIN,0,0
25948,TRAIN,0,0
25956,TRAIN,0,0
25963,TRAIN,0,0
25966,TRAIN,0,0
25973,TRAIN,0,0
25980,TRAIN,0,0
25988,TRAIN,0,0
25996,TRAIN,0,0
26009,TRAIN,0,0
26023,TRAIN,0,0
26038,TRAIN,0,0
26041,TRAIN,0,0
26052,TRAIN,0,0
26059,TRAIN,0,0
26071,TRAIN,0,0
26078,TRAIN,0,0
26080,TRAIN,0,0
26086,TRAIN,0,0
26096,TRAIN,0,0
26110,TRAIN,0,0
26117,TRAIN,0,0
26122,TRAIN,0,0
26127,TRAIN,0,0
26132,TRAIN,0,0
26142,TRAIN,0,0
26150,TRAIN,0,0
26162,TRAIN,0,0
26174,TRAIN,0,0
